"","associated_gene","Mouse","Fetal","Adult","Human"
"4246","TMEM222",NA,NA,NA,1
"4247","TMEM234",5,NA,NA,NA
"4248","TMEM240",1,NA,NA,NA
"4249","TMEM241",NA,1,2,2
"4250","TMEM243",1,NA,NA,NA
"4251","TMEM25",4,3,NA,4
"4252","TMEM250",NA,NA,1,1
"4253","TMEM256",2,NA,NA,NA
"4254","TMEM258",NA,NA,1,1
"4255","TMEM259",NA,8,12,13
"4256","TMEM268",NA,NA,1,1
"4257","TMEM269",1,NA,NA,NA
"4258","TMEM33",1,NA,NA,NA
"4259","TMEM43",NA,1,NA,1
"4260","TMEM50A",1,NA,NA,NA
"4261","TMEM59",2,NA,NA,NA
"4262","TMEM59L",4,NA,NA,NA
"4263","TMEM62",NA,1,NA,1
"4264","TMEM63B",1,2,NA,2
"4265","TMEM67",1,NA,NA,NA
"4266","TMEM68",3,NA,NA,NA
"4267","TMEM8B",3,NA,2,4
"4268","TMEM9",1,NA,NA,1
"4269","TMOD2",1,NA,NA,NA
"4270","TMSB10",NA,1,NA,1
"4271","TMSB15A",NA,1,NA,1
"4272","TMTC4",NA,NA,1,1
"4273","TMUB2",1,NA,NA,2
"4274","TMX1",1,1,NA,1
"4275","TMX2",2,5,NA,5
"4276","TNC",2,NA,NA,NA
"4277","TNFRSF21",2,NA,NA,NA
"4278","TNFRSF6B",NA,NA,1,1
"4279","TNFSF13",NA,NA,1,1
"4280","TNIP2",2,NA,NA,NA
"4281","TNK2",2,NA,1,1
"4282","TNNT1",1,NA,NA,NA
"4283","TNNT2",NA,NA,1,1
"4284","TNPO2",1,NA,NA,1
"4285","TNPO3",3,NA,NA,NA
"4286","TNRC18",NA,1,NA,1
"4287","TNRC6C",1,NA,NA,NA
"4288","TNS2",1,NA,NA,NA
"4289","TOE1",2,NA,NA,NA
"4290","TOM1",NA,NA,2,2
"4291","TOM1L1",1,NA,NA,NA
"4292","TOMM40",3,NA,NA,NA
"4293","TOMM6OS",1,NA,NA,NA
"4294","TOMM70",NA,NA,NA,1
"4295","TOP1",1,NA,NA,NA
"4296","TOP2B",NA,1,NA,1
"4297","TOP3B",1,NA,1,1
"4298","TOR1B",2,NA,NA,NA
"4299","TOR2A",2,NA,1,1
"4300","TOR3A",NA,1,NA,1
"4301","TOX4",2,NA,NA,NA
"4302","TP53I13",NA,NA,1,1
"4303","TPD52",NA,NA,1,1
"4304","TPI1",NA,2,1,2
"4305","TPM1",2,NA,2,4
"4306","TPM3",NA,1,NA,1
"4307","TPM4",NA,1,1,3
"4308","TPP1",2,NA,NA,NA
"4309","TPPP",NA,NA,1,1
"4310","TPRA1",1,NA,NA,2
"4311","TPRGL",1,NA,NA,NA
"4312","TPRKB",1,NA,NA,NA
"4313","TPT1",1,NA,NA,1
"4314","TRABD",NA,2,2,1
"4315","TRABD_PANX2",1,NA,NA,NA
"4316","TRADD",2,NA,NA,NA
"4317","TRAF4",NA,1,NA,2
"4318","TRAF7",1,NA,NA,NA
"4319","TRAFD1",2,2,NA,2
"4320","TRAIP_CAMKV",3,NA,NA,NA
"4321","TRAPPC1",2,NA,NA,1
"4322","TRAPPC10",1,NA,NA,NA
"4323","TRAPPC2L",1,NA,NA,1
"4324","TRAPPC3",1,1,NA,1
"4325","TRAPPC8",NA,2,NA,2
"4326","TRAPPC9",1,NA,NA,NA
"4327","TRERF1",3,NA,NA,NA
"4328","TRF",2,NA,NA,NA
"4329","TRIM11",3,NA,NA,NA
"4330","TRIM12C",1,NA,NA,NA
"4331","TRIM16",NA,NA,NA,1
"4332","TRIM16L",NA,4,NA,4
"4333","TRIM2",1,NA,NA,NA
"4334","TRIM21",NA,NA,NA,1
"4335","TRIM26",3,NA,NA,NA
"4336","TRIM27",1,NA,NA,NA
"4337","TRIM28",2,1,1,1
"4338","TRIM3",6,2,2,4
"4339","TRIM39",1,NA,NA,NA
"4340","TRIM41",1,NA,NA,NA
"4341","TRIM46",3,NA,NA,NA
"4342","TRIM47",1,NA,NA,NA
"4343","TRIM74_STAG3L3",NA,1,NA,1
"4344","TRIM9",4,NA,NA,NA
"4345","TRIO",2,NA,NA,NA
"4346","TRIOBP",NA,1,NA,2
"4347","TRIP10",1,NA,NA,NA
"4348","TRIP12",NA,1,NA,2
"4349","TRIP13",NA,1,1,1
"4350","TRIR",1,NA,NA,NA
"4351","TRMT1",11,4,3,5
"4352","TRMT13",NA,1,NA,1
"4353","TRMT2A",4,2,2,4
"4354","TRMT61A",NA,NA,1,1
"4355","TRMU",2,2,1,3
"4356","TRNAU1AP",NA,1,NA,1
"4357","TRNT1",NA,1,NA,1
"4358","TRNT1_AC024060.1",NA,1,NA,1
"4359","TRO",4,16,10,23
"4360","TRP53",1,NA,NA,NA
"4361","TRP53BP1",1,NA,NA,NA
"4362","TRP53I13",3,NA,NA,NA
"4363","TRPC4",2,NA,NA,NA
"4364","TRPC4AP",1,1,NA,1
"4365","TRPS1",4,NA,NA,NA
"4366","TRPT1",1,NA,NA,NA
"4367","TSC2",1,1,NA,1
"4368","TSC22D1",2,NA,NA,NA
"4369","TSC22D4",NA,NA,1,3
"4370","TSEN2",NA,3,NA,4
"4371","TSEN34",NA,NA,1,1
"4372","TSEN54",1,2,2,2
"4373","TSFM",1,NA,NA,NA
"4374","TSNAX",1,NA,NA,NA
"4375","TSPAN14",1,NA,NA,NA
"4376","TSPAN17",2,2,2,2
"4377","TSPAN31",2,2,NA,3
"4378","TSPAN33",1,NA,NA,NA
"4379","TSPAN7",NA,1,NA,1
"4380","TSPO",NA,1,NA,1
"4381","TSPOAP1",4,NA,NA,NA
"4382","TSPOAP1-AS1",NA,NA,1,1
"4383","TSPYL2",7,1,1,1
"4384","TSR1",2,NA,NA,NA
"4385","TSR3",5,NA,NA,NA
"4386","TSSC4",NA,1,NA,1
"4387","TSSC4_CD81",2,NA,NA,NA
"4388","TSTA3",8,1,2,1
"4389","TSTD2",NA,1,NA,1
"4390","TTC1",NA,NA,1,1
"4391","TTC13",1,NA,NA,NA
"4392","TTC14",1,1,NA,1
"4393","TTC17",NA,NA,NA,1
"4394","TTC19",2,NA,NA,NA
"4395","TTC31",NA,1,NA,1
"4396","TTC37",NA,2,1,2
"4397","TTC4",2,NA,NA,NA
"4398","TTC5",1,NA,NA,NA
"4399","TTC7B",6,NA,NA,NA
"4400","TTC9B",NA,1,1,1
"4401","TTI1",1,NA,NA,1
"4402","TTLL3",1,NA,1,NA
"4403","TTLL3_ARPC4",3,NA,NA,NA
"4404","TTLL7",NA,1,1,1
"4405","TTYH1",5,1,2,2
"4406","TUB",2,NA,NA,NA
"4407","TUBA1A",1,1,NA,1
"4408","TUBA1C",NA,4,1,5
"4409","TUBA4A",1,NA,NA,NA
"4410","TUBB2A",1,1,1,2
"4411","TUBB2B",NA,2,NA,2
"4412","TUBB4B",2,NA,NA,NA
"4413","TUBE1",NA,2,1,2
"4414","TUBG1",1,NA,NA,NA
"4415","TUBG2",NA,3,2,6
"4416","TUBGCP3",3,NA,NA,NA
"4417","TUBGCP4",1,NA,NA,NA
"4418","TUBGCP6",1,2,2,3
"4419","TUFM",NA,1,3,4
"4420","TULP3",1,1,1,1
"4421","TUSC2",2,1,NA,1
"4422","TUT4",NA,2,NA,2
"4423","TVP23A",8,NA,NA,NA
"4424","TWF2",1,NA,NA,NA
"4425","TWSG1",1,NA,NA,NA
"4426","TXLNA",1,NA,NA,NA
"4427","TXLNG",1,NA,NA,NA
"4428","TXNDC11",1,NA,NA,NA
"4429","TXNDC16",3,NA,NA,NA
"4430","TXNDC5",1,NA,NA,NA
"4431","TXNDC9",1,NA,NA,NA
"4432","TXNRD1",NA,3,1,3
"4433","TXNRD2",1,NA,NA,NA
"4434","TYK2",NA,NA,1,NA
"4435","TYRO3",3,NA,NA,NA
"4436","TYSND1",2,NA,NA,NA
"4437","U2AF1",1,NA,NA,NA
"4438","U2AF1L4",2,NA,1,2
"4439","U2AF2",2,NA,NA,NA
"4440","U62317.2_NCAPH2",NA,NA,1,NA
"4441","UACA",2,NA,NA,NA
"4442","UBA1",1,NA,NA,NA
"4443","UBA2",1,NA,NA,NA
"4444","UBA3",1,3,1,5
"4445","UBA5",1,NA,1,1
"4446","UBA6",NA,1,NA,1
"4447","UBA6-AS1",NA,1,NA,1
"4448","UBAC1",NA,NA,1,1
"4449","UBALD1",3,NA,NA,NA
"4450","UBAP2L",1,NA,NA,NA
"4451","UBC",NA,NA,1,1
"4452","UBE2B",1,NA,NA,NA
"4453","UBE2D2",NA,2,NA,2
"4454","UBE2D2A",3,NA,NA,NA
"4455","UBE2E1",NA,1,NA,1
"4456","UBE2G2",NA,1,NA,1
"4457","UBE2I",3,NA,NA,NA
"4458","UBE2L3",1,NA,NA,NA
"4459","UBE2N",1,1,1,1
"4460","UBE2O",1,NA,1,1
"4461","UBE2T",NA,NA,NA,1
"4462","UBE3A",NA,1,NA,1
"4463","UBE3B",1,NA,NA,NA
"4464","UBFD1",2,NA,NA,NA
"4465","UBL3",1,NA,NA,NA
"4466","UBL4A",2,1,1,1
"4467","UBL5",1,NA,NA,NA
"4468","UBL7",NA,NA,1,1
"4469","UBP1",4,NA,NA,NA
"4470","UBQLN1",2,NA,NA,NA
"4471","UBQLN4",2,NA,NA,NA
"4472","UBR2",1,NA,NA,NA
"4473","UBR4",NA,NA,NA,1
"4474","UBXN1",NA,NA,NA,2
"4475","UBXN11",NA,NA,1,1
"4476","UBXN2A",1,NA,NA,NA
"4477","UBXN4",NA,1,NA,1
"4478","UBXN6",3,NA,NA,NA
"4479","UCHL1",1,1,NA,1
"4480","UCHL3",2,1,1,1
"4481","UCK1",4,1,NA,2
"4482","UCKL1",NA,NA,NA,1
"4483","UFC1",1,NA,NA,NA
"4484","UFD1",1,1,NA,1
"4485","UFM1",NA,1,1,1
"4486","UGP2",NA,NA,NA,1
"4487","UHRF1BP1L",1,NA,NA,NA
"4488","UHRF2",NA,NA,NA,1
"4489","ULK3",NA,5,4,10
"4490","UNC119B",1,NA,NA,NA
"4491","UNC13A",1,NA,NA,NA
"4492","UNC13B",1,NA,NA,NA
"4493","UNC50",3,NA,NA,1
"4494","UNC5A",1,NA,2,2
"4495","UNC93B1",1,NA,NA,NA
"4496","UNK",1,NA,NA,NA
"4497","UPF1",1,NA,NA,NA
"4498","UPF3A",1,NA,NA,NA
"4499","UPF3B",1,NA,NA,NA
"4500","UQCC2",NA,NA,NA,1
"4501","UQCRB",1,NA,NA,NA
"4502","UQCRC1",2,7,2,9
"4503","UQCRC2",2,1,NA,1
"4504","URB1",1,NA,NA,NA
"4505","URI1",1,NA,NA,NA
"4506","UROD",NA,3,4,7
"4507","UROS",2,NA,1,1
"4508","USB1",1,NA,NA,NA
"4509","USE1",3,1,NA,1
"4510","USF1",1,NA,NA,NA
"4511","USF2",3,NA,1,1
"4512","USP10",2,NA,NA,NA
"4513","USP11",1,5,4,8
"4514","USP16",1,NA,NA,NA
"4515","USP19",6,NA,NA,NA
"4516","USP2",1,NA,NA,NA
"4517","USP20",NA,NA,NA,1
"4518","USP21",1,1,1,NA
"4519","USP28",1,NA,NA,NA
"4520","USP30",NA,1,NA,1
"4521","USP33",2,NA,NA,1
"4522","USP36",3,NA,NA,NA
"4523","USP39",1,1,2,1
"4524","USP4",2,NA,NA,NA
"4525","USP48",3,NA,NA,NA
"4526","USP5",1,1,NA,1
"4527","USP51",NA,NA,1,1
"4528","USP54",1,NA,NA,NA
"4529","USPL1",2,NA,NA,NA
"4530","UTP14A",1,NA,NA,NA
"4531","UTP6",NA,1,NA,2
"4532","UXT",1,NA,NA,NA
"4533","VAMP2",5,1,2,3
"4534","VAMP4",NA,1,NA,1
"4535","VARS",6,1,1,1
"4536","VASH1",NA,1,NA,1
"4537","VASH2",NA,2,NA,2
"4538","VAT1",1,NA,NA,NA
"4539","VBP1",1,NA,NA,NA
"4540","VCAM1",1,NA,NA,NA
"4541","VCAN",NA,1,NA,1
"4542","VCP",1,NA,NA,1
"4543","VCPKMT",1,1,NA,1
"4544","VDAC1",1,NA,NA,NA
"4545","VDAC2",NA,1,NA,1
"4546","VEGFA",5,1,1,2
"4547","VEZT",NA,1,2,2
"4548","VGF",NA,NA,1,1
"4549","VIPAS39",NA,1,NA,1
"4550","VIRMA",1,NA,NA,NA
"4551","VLDLR",1,1,NA,1
"4552","VPS11",NA,NA,NA,1
"4553","VPS16",3,1,NA,1
"4554","VPS26A",NA,1,NA,1
"4555","VPS26B",NA,1,NA,1
"4556","VPS28",1,3,1,5
"4557","VPS33A",1,NA,NA,NA
"4558","VPS35",1,NA,NA,NA
"4559","VPS37A",1,NA,NA,NA
"4560","VPS37B",NA,2,NA,2
"4561","VPS37D",1,NA,NA,NA
"4562","VPS39",NA,2,NA,2
"4563","VPS41",1,NA,NA,NA
"4564","VPS4A",1,NA,1,1
"4565","VPS50",NA,1,NA,1
"4566","VPS51",NA,NA,NA,1
"4567","VPS52",5,NA,NA,3
"4568","VPS72",1,NA,NA,NA
"4569","VPS8",NA,1,1,1
"4570","VPS9D1",1,NA,NA,NA
"4571","VSIG10",NA,NA,NA,1
"4572","VSTM2B",2,NA,2,3
"4573","VSTM5",NA,NA,1,1
"4574","VTA1",NA,NA,NA,1
"4575","VWA1",1,NA,NA,NA
"4576","VWA5B2",2,NA,2,2
"4577","VWA8",1,NA,NA,NA
"4578","VWC2L",2,NA,NA,NA
"4579","WAPL",NA,2,2,2
"4580","WARS",1,NA,NA,NA
"4581","WASF1",1,3,2,4
"4582","WASF2",NA,NA,1,1
"4583","WASH2P",NA,1,NA,2
"4584","WASH7P",NA,1,2,3
"4585","WASH8P",NA,NA,NA,3
"4586","WASH9P",NA,3,NA,3
"4587","WASHC1",3,NA,NA,1
"4588","WASHC2",2,NA,NA,NA
"4589","WASL",1,NA,NA,NA
"4590","WBP1",1,NA,NA,NA
"4591","WBP2",1,1,3,4
"4592","WDR12",1,NA,NA,NA
"4593","WDR13",2,1,NA,1
"4594","WDR18",NA,3,3,3
"4595","WDR20",1,NA,NA,NA
"4596","WDR24",3,NA,NA,NA
"4597","WDR3",1,NA,NA,NA
"4598","WDR34",3,2,NA,2
"4599","WDR37",2,NA,NA,NA
"4600","WDR4",1,NA,NA,NA
"4601","WDR45",1,1,2,3
"4602","WDR45B",1,NA,NA,1
"4603","WDR47",2,NA,NA,NA
"4604","WDR54",NA,1,NA,1
"4605","WDR55",NA,1,NA,2
"4606","WDR6",1,5,NA,5
"4607","WDR60",1,1,NA,1
"4608","WDR61",4,NA,1,1
"4609","WDR7",3,NA,NA,NA
"4610","WDR73",1,NA,1,1
"4611","WDR74",3,NA,1,1
"4612","WDR77",2,NA,NA,NA
"4613","WDR83OS",2,NA,NA,NA
"4614","WDR89",NA,1,1,1
"4615","WDR97",NA,NA,NA,1
"4616","WDTC1",NA,1,1,1
"4617","WHAMM",4,NA,NA,NA
"4618","WIF1",NA,NA,1,1
"4619","WIPI2",1,NA,NA,NA
"4620","WNK2",NA,NA,3,6
"4621","WNT10B",NA,NA,1,1
"4622","WNT11",NA,NA,NA,1
"4623","WNT7A",1,NA,NA,NA
"4624","WRAP73",2,NA,NA,NA
"4625","WRB",1,2,NA,2
"4626","WRNIP1",2,NA,NA,NA
"4627","WSB1",2,2,NA,2
"4628","WSB2",1,NA,NA,NA
"4629","WSCD1",NA,1,NA,1
"4630","WTAP",NA,1,1,1
"4631","XAB2",NA,1,2,3
"4632","XBP1",4,NA,NA,NA
"4633","XIST",NA,NA,2,1
"4634","XNDC1",2,NA,NA,NA
"4635","XNDC1_TRPC2",3,NA,NA,NA
"4636","XPO1",NA,NA,NA,1
"4637","XPO6",1,NA,NA,NA
"4638","XPO7",NA,1,NA,1
"4639","XPOT",1,1,NA,1
"4640","XRCC5",NA,1,NA,1
"4641","XRCC6",1,NA,NA,NA
"4642","XYLT2",1,NA,NA,NA
"4643","YAE1D1",1,NA,NA,NA
"4644","YARS",NA,2,2,3
"4645","YBX1",3,2,NA,2
"4646","YDJC",2,1,1,3
"4647","YES1",1,NA,NA,NA
"4648","YIF1B",NA,1,4,4
"4649","YIPF2",3,NA,NA,1
"4650","YIPF3",1,NA,NA,NA
"4651","YJEFN3_NDUFA13",1,NA,NA,NA
"4652","YKT6",2,NA,NA,NA
"4653","YME1L1",NA,NA,1,1
"4654","YPEL3",3,NA,1,1
"4655","YPEL4",5,NA,NA,NA
"4656","YRDC",2,NA,NA,NA
"4657","YTHDC1",NA,1,NA,NA
"4658","YTHDF1",NA,NA,1,1
"4659","YWHAB",1,2,NA,3
"4660","YWHAE",NA,NA,NA,1
"4661","YWHAG",3,NA,NA,NA
"4662","YWHAQ",NA,1,NA,1
"4663","YY1AP1",NA,2,2,3
"4664","ZBTB17",1,2,1,3
"4665","ZBTB18",1,NA,NA,NA
"4666","ZBTB4",1,NA,NA,NA
"4667","ZBTB41",1,NA,NA,NA
"4668","ZBTB45",1,NA,NA,NA
"4669","ZBTB47",NA,NA,2,2
"4670","ZBTB48",2,NA,NA,NA
"4671","ZC2HC1A",NA,2,NA,2
"4672","ZC3H11A",1,NA,NA,NA
"4673","ZC3H12B",1,NA,NA,NA
"4674","ZC3H14",2,NA,NA,NA
"4675","ZC3H15",NA,1,NA,1
"4676","ZC3H18",1,NA,NA,NA
"4677","ZC3H3",1,1,NA,1
"4678","ZC3H7A",2,NA,NA,NA
"4679","ZCCHC10",1,NA,NA,NA
"4680","ZCCHC2",2,NA,NA,NA
"4681","ZCCHC9",1,NA,NA,NA
"4682","ZCRB1",2,NA,NA,NA
"4683","ZDHHC1",2,NA,NA,NA
"4684","ZDHHC16",3,NA,NA,NA
"4685","ZDHHC2",3,NA,NA,NA
"4686","ZDHHC22",1,NA,NA,NA
"4687","ZDHHC4",1,1,NA,1
"4688","ZDHHC5",1,1,NA,1
"4689","ZDHHC6",NA,2,NA,2
"4690","ZDHHC7",2,1,NA,1
"4691","ZDHHC8",1,NA,NA,1
"4692","ZEB2",NA,1,NA,1
"4693","ZFAND1",1,NA,NA,NA
"4694","ZFAND2B",NA,1,2,2
"4695","ZFAND5",NA,NA,NA,1
"4696","ZFAND6",2,NA,NA,NA
"4697","ZFHX2",1,NA,NA,NA
"4698","ZFHX2OS_THTPA",1,NA,NA,NA
"4699","ZFP101",1,NA,NA,NA
"4700","ZFP106",2,NA,NA,NA
"4701","ZFP131",3,NA,NA,NA
"4702","ZFP14",NA,1,NA,1
"4703","ZFP169",1,NA,NA,NA
"4704","ZFP202",1,NA,NA,NA
"4705","ZFP207",1,NA,NA,NA
"4706","ZFP212",1,NA,NA,NA
"4707","ZFP251",2,NA,NA,NA
"4708","ZFP276",4,NA,NA,NA
"4709","ZFP287",2,NA,NA,NA
"4710","ZFP317",1,NA,NA,NA
"4711","ZFP330",2,NA,NA,NA
"4712","ZFP334",1,NA,NA,NA
"4713","ZFP335",1,NA,NA,NA
"4714","ZFP341",1,NA,NA,NA
"4715","ZFP354C",1,NA,NA,NA
"4716","ZFP383",1,NA,NA,NA
"4717","ZFP40",1,NA,NA,NA
"4718","ZFP414",3,NA,NA,NA
"4719","ZFP422",1,NA,NA,NA
"4720","ZFP426",2,NA,NA,NA
"4721","ZFP442",1,NA,NA,NA
"4722","ZFP445",4,NA,NA,NA
"4723","ZFP511",2,NA,NA,NA
"4724","ZFP512",1,NA,NA,NA
"4725","ZFP512B",3,NA,NA,NA
"4726","ZFP513",1,NA,NA,NA
"4727","ZFP523",1,NA,NA,NA
"4728","ZFP558",1,NA,NA,NA
"4729","ZFP598",4,NA,NA,NA
"4730","ZFP61",1,NA,NA,NA
"4731","ZFP612",2,NA,NA,NA
"4732","ZFP62",NA,1,NA,1
"4733","ZFP626",1,NA,NA,NA
"4734","ZFP638",1,NA,NA,NA
"4735","ZFP639",2,NA,NA,NA
"4736","ZFP644",2,NA,NA,NA
"4737","ZFP653",3,NA,NA,NA
"4738","ZFP664",1,NA,NA,NA
"4739","ZFP672",2,NA,NA,NA
"4740","ZFP68",1,NA,NA,NA
"4741","ZFP692",4,NA,NA,NA
"4742","ZFP7",1,NA,NA,NA
"4743","ZFP740",3,NA,NA,NA
"4744","ZFP783",1,NA,NA,NA
"4745","ZFP846",1,NA,NA,NA
"4746","ZFP853",1,NA,NA,NA
"4747","ZFP865",1,NA,NA,NA
"4748","ZFP869",1,NA,NA,NA
"4749","ZFP932",1,NA,NA,NA
"4750","ZFP934",1,NA,NA,NA
"4751","ZFP937",1,NA,NA,NA
"4752","ZFP938",1,NA,NA,NA
"4753","ZFP940",3,NA,NA,NA
"4754","ZFP949",2,NA,NA,NA
"4755","ZFP954",1,NA,NA,NA
"4756","ZFP970",1,NA,NA,NA
"4757","ZFPL1",3,2,NA,1
"4758","ZFYVE19",1,NA,1,2
"4759","ZFYVE21",NA,NA,1,1
"4760","ZFYVE27",3,NA,NA,NA
"4761","ZGPAT",8,NA,NA,1
"4762","ZKSCAN4",1,NA,NA,NA
"4763","ZMAT3",1,NA,NA,NA
"4764","ZMIZ1",1,NA,NA,NA
"4765","ZMIZ2",1,1,4,5
"4766","ZMYM2",NA,1,NA,1
"4767","ZMYM3",3,NA,NA,NA
"4768","ZMYM5",NA,1,NA,1
"4769","ZMYND11",4,NA,NA,NA
"4770","ZNF10",NA,NA,NA,1
"4771","ZNF131",NA,2,2,4
"4772","ZNF142",NA,NA,1,1
"4773","ZNF148",NA,1,1,2
"4774","ZNF18",NA,1,NA,1
"4775","ZNF192P1",NA,NA,NA,1
"4776","ZNF213",NA,1,NA,1
"4777","ZNF23",NA,1,NA,2
"4778","ZNF232",NA,1,1,2
"4779","ZNF248",NA,3,NA,2
"4780","ZNF251",NA,1,1,1
"4781","ZNF266",NA,1,1,2
"4782","ZNF274",NA,1,1,1
"4783","ZNF285",NA,NA,NA,1
"4784","ZNF292",NA,1,NA,1
"4785","ZNF3",NA,1,NA,1
"4786","ZNF300",NA,2,NA,1
"4787","ZNF302",NA,4,2,7
"4788","ZNF317",NA,1,NA,1
"4789","ZNF32",NA,1,1,1
"4790","ZNF326",NA,NA,NA,1
"4791","ZNF337",NA,1,NA,1
"4792","ZNF354B",NA,NA,NA,1
"4793","ZNF354C",NA,1,NA,1
"4794","ZNF358",NA,NA,1,1
"4795","ZNF382",NA,NA,NA,1
"4796","ZNF384",NA,1,NA,1
"4797","ZNF419",NA,NA,NA,3
"4798","ZNF426",NA,1,1,1
"4799","ZNF429",NA,NA,1,1
"4800","ZNF441",NA,NA,1,1
"4801","ZNF446",NA,2,1,2
"4802","ZNF488",NA,NA,1,1
"4803","ZNF506",NA,1,NA,1
"4804","ZNF512",NA,1,1,1
"4805","ZNF513",NA,NA,1,1
"4806","ZNF565",NA,NA,NA,1
"4807","ZNF577",NA,NA,NA,1
"4808","ZNF598",NA,NA,1,1
"4809","ZNF611",NA,1,NA,1
"4810","ZNF622",NA,1,NA,1
"4811","ZNF624",NA,NA,NA,1
"4812","ZNF644",NA,2,NA,2
"4813","ZNF653",NA,1,1,2
"4814","ZNF667-AS1",NA,NA,NA,1
"4815","ZNF692",NA,11,5,12
"4816","ZNF706",NA,1,NA,1
"4817","ZNF711",NA,3,NA,3
"4818","ZNF738",NA,1,NA,1
"4819","ZNF74",NA,2,NA,3
"4820","ZNF76",NA,1,NA,1
"4821","ZNF767P",NA,1,1,3
"4822","ZNF778",NA,1,NA,1
"4823","ZNF836",NA,1,NA,1
"4824","ZNF84",NA,1,NA,1
"4825","ZNF852_ZNF445",NA,NA,NA,1
"4826","ZNF879",NA,NA,NA,1
"4827","ZNHIT6",NA,NA,1,1
"4828","ZNRD2",NA,NA,1,1
"4829","ZNRD2_FAM89B",NA,NA,2,2
"4830","ZNRF1",1,NA,NA,NA
"4831","ZPR1",1,NA,NA,NA
"4832","ZRANB2",3,1,1,5
"4833","ZRSR2",NA,NA,1,1
"4834","ZSCAN16",NA,1,NA,1
"4835","ZSCAN18",1,NA,NA,1
"4836","ZSCAN20",1,NA,NA,NA
"4837","ZSCAN21",NA,1,1,1
"4838","ZSCAN26",1,1,NA,1
"4839","ZSCAN31",NA,NA,1,1
"4840","ZSWIM8",5,2,1,2
"4841","ZSWIM9",6,NA,NA,NA
"4842","ZW10",1,NA,NA,NA
"4843","ZWINT",1,1,NA,1
"4844","ZYX",8,3,4,6
"4845","ZYX_AC093673.2",NA,NA,NA,1
