"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"17652","ADRM1","Human",4,5,0.8,"Mouse",7,8,0.875,"Both",0.571428571428571,1.75,0.914285714285714,1.09375,3
"17654","ADSL","Human",3,23,0.130434782608696,"Mouse",2,12,0.166666666666667,"Both",1.5,0.666666666666667,0.782608695652174,1.27777777777778,1
"17655","ADSS","Human",1,3,0.333333333333333,"Mouse",3,3,1,"Both",0.333333333333333,3,0.333333333333333,3,2
"17656","ADSSL1","Human",1,12,0.0833333333333333,"Mouse",2,4,0.5,"Both",0.5,2,0.166666666666667,6,1
"17658","AEBP1","Human",1,9,0.111111111111111,"Mouse",5,3,1.66666666666667,"Both",0.2,5,0.0666666666666667,15,4
"17659","AEBP2","Human",1,7,0.142857142857143,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.428571428571429,2.33333333333333,2
"17660","AEN","Human",2,6,0.333333333333333,"Mouse",2,9,0.222222222222222,"Both",1,1,1.5,0.666666666666667,0
"17788","AFAP1","Human",1,10,0.1,"Mouse",2,5,0.4,"Both",0.5,2,0.25,4,1
"17790","AFAP1L1","Human",1,6,0.166666666666667,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.25,4,1
"17791","AFAP1L2","Human",4,6,0.666666666666667,"Mouse",2,8,0.25,"Both",2,0.5,2.66666666666667,0.375,2
"17792","AFDN","Human",3,22,0.136363636363636,"Mouse",3,16,0.1875,"Both",1,1,0.727272727272727,1.375,0
"17797","AFF3","Human",1,15,0.0666666666666667,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.2,5,1
"17798","AFF4","Human",3,9,0.333333333333333,"Mouse",4,8,0.5,"Both",0.75,1.33333333333333,0.666666666666667,1.5,1
"17802","AFG3L2","Human",1,4,0.25,"Mouse",4,4,1,"Both",0.25,4,0.25,4,3
"17807","AFTPH","Human",4,7,0.571428571428571,"Mouse",5,9,0.555555555555556,"Both",0.8,1.25,1.02857142857143,0.972222222222222,1
"17808","AGA","Human",1,6,0.166666666666667,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.25,4,1
"17809","AGAP1","Human",3,14,0.214285714285714,"Mouse",7,6,1.16666666666667,"Both",0.428571428571429,2.33333333333333,0.183673469387755,5.44444444444445,4
"17816","AGAP2","Human",3,4,0.75,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,1.125,0.888888888888889,1
"17818","AGAP3","Human",7,26,0.269230769230769,"Mouse",6,6,1,"Both",1.16666666666667,0.857142857142857,0.269230769230769,3.71428571428571,1
"17830","AGBL5","Human",3,10,0.3,"Mouse",3,18,0.166666666666667,"Both",1,1,1.8,0.555555555555556,0
"17834","AGFG1","Human",2,8,0.25,"Mouse",4,8,0.5,"Both",0.5,2,0.5,2,2
"17835","AGFG2","Human",1,5,0.2,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.6,1.66666666666667,1
"17836","AGGF1","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"17847","AGK","Human",2,25,0.08,"Mouse",4,8,0.5,"Both",0.5,2,0.16,6.25,2
"17849","AGL","Human",1,8,0.125,"Mouse",2,8,0.25,"Both",0.5,2,0.5,2,1
"17853","AGO2","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"17857","AGPAT2","Human",1,5,0.2,"Mouse",1,5,0.2,"Both",1,1,1,1,0
"17858","AGPAT3","Human",1,18,0.0555555555555556,"Mouse",10,13,0.769230769230769,"Both",0.1,10,0.0722222222222222,13.8461538461538,9
"17859","AGPAT4","Human",4,5,0.8,"Mouse",4,6,0.666666666666667,"Both",1,1,1.2,0.833333333333333,0
"17861","AGPAT5","Human",1,7,0.142857142857143,"Mouse",1,2,0.5,"Both",1,1,0.285714285714286,3.5,0
"17863","AGPS","Human",1,5,0.2,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.7,1.42857142857143,1
"17866","AGRN","Human",6,10,0.6,"Mouse",6,7,0.857142857142857,"Both",1,1,0.7,1.42857142857143,0
"17869","AGT","Human",1,1,1,"Mouse",2,1,2,"Both",0.5,2,0.5,2,1
"17870","AGTPBP1","Human",2,8,0.25,"Mouse",10,24,0.416666666666667,"Both",0.2,5,0.6,1.66666666666667,8
"17874","AGTRAP","Human",1,14,0.0714285714285714,"Mouse",1,3,0.333333333333333,"Both",1,1,0.214285714285714,4.66666666666667,0
"17877","AHCTF1","Human",1,7,0.142857142857143,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.642857142857143,1.55555555555556,1
"17878","AHCY","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"17879","AHCYL1","Human",8,6,1.33333333333333,"Mouse",13,8,1.625,"Both",0.615384615384615,1.625,0.82051282051282,1.21875,5
"17880","AHCYL2","Human",1,12,0.0833333333333333,"Mouse",4,23,0.173913043478261,"Both",0.25,4,0.479166666666667,2.08695652173913,3
"17887","AHDC1","Human",3,16,0.1875,"Mouse",6,11,0.545454545454545,"Both",0.5,2,0.34375,2.90909090909091,3
"17888","AHI1","Human",10,17,0.588235294117647,"Mouse",6,7,0.857142857142857,"Both",1.66666666666667,0.6,0.686274509803922,1.45714285714286,4
"17893","AHSA1","Human",2,13,0.153846153846154,"Mouse",4,5,0.8,"Both",0.5,2,0.192307692307692,5.2,2
"17921","AIDA","Human",1,6,0.166666666666667,"Mouse",1,9,0.111111111111111,"Both",1,1,1.5,0.666666666666667,0
"17923","AIF1L","Human",4,10,0.4,"Mouse",1,10,0.1,"Both",4,0.25,4,0.25,3
"17924","AIFM1","Human",1,9,0.111111111111111,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.185185185185185,5.4,2
"17926","AIFM2","Human",1,4,0.25,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.875,1.14285714285714,1
"17927","AIFM3","Human",4,18,0.222222222222222,"Mouse",7,6,1.16666666666667,"Both",0.571428571428571,1.75,0.19047619047619,5.25,3
"17928","AIG1","Human",7,10,0.7,"Mouse",9,7,1.28571428571429,"Both",0.777777777777778,1.28571428571429,0.544444444444444,1.83673469387755,2
"17931","AIMP1","Human",1,4,0.25,"Mouse",2,8,0.25,"Both",0.5,2,1,1,1
"17934","AIMP2","Human",1,4,0.25,"Mouse",2,4,0.5,"Both",0.5,2,0.5,2,1
"17935","AIP","Human",2,4,0.5,"Mouse",5,6,0.833333333333333,"Both",0.4,2.5,0.6,1.66666666666667,3
"17954","AJAP1","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"17956","AJUBA","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"17957","AK1","Human",3,6,0.5,"Mouse",6,6,1,"Both",0.5,2,0.5,2,3
"17959","AK2","Human",4,15,0.266666666666667,"Mouse",2,4,0.5,"Both",2,0.5,0.533333333333333,1.875,2
"17961","AK3","Human",2,4,0.5,"Mouse",2,2,1,"Both",1,1,0.5,2,0
"17967","AK4","Human",2,8,0.25,"Mouse",7,7,1,"Both",0.285714285714286,3.5,0.25,4,5
"17974","AK5","Human",5,13,0.384615384615385,"Mouse",9,3,3,"Both",0.555555555555556,1.8,0.128205128205128,7.8,4
"17981","AKAIN1","Human",1,2,0.5,"Mouse",2,2,1,"Both",0.5,2,0.5,2,1
"17982","AKAP1","Human",2,19,0.105263157894737,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.631578947368421,1.58333333333333,1
"17983","AKAP10","Human",1,11,0.0909090909090909,"Mouse",1,5,0.2,"Both",1,1,0.454545454545455,2.2,0
"17984","AKAP11","Human",1,1,1,"Mouse",3,5,0.6,"Both",0.333333333333333,3,1.66666666666667,0.6,2
"17985","AKAP12","Human",3,5,0.6,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.9,1.11111111111111,1
"17986","AKAP13","Human",4,24,0.166666666666667,"Mouse",2,16,0.125,"Both",2,0.5,1.33333333333333,0.75,2
"17994","AKAP5","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"17995","AKAP6","Human",5,15,0.333333333333333,"Mouse",1,2,0.5,"Both",5,0.2,0.666666666666667,1.5,4
"17996","AKAP7","Human",2,9,0.222222222222222,"Mouse",5,8,0.625,"Both",0.4,2.5,0.355555555555556,2.8125,3
"17997","AKAP8","Human",1,5,0.2,"Mouse",13,16,0.8125,"Both",0.0769230769230769,13,0.246153846153846,4.0625,12
"17998","AKAP8L","Human",17,20,0.85,"Mouse",22,13,1.69230769230769,"Both",0.772727272727273,1.29411764705882,0.502272727272727,1.99095022624434,5
"18000","AKAP9","Human",9,16,0.5625,"Mouse",5,16,0.3125,"Both",1.8,0.555555555555556,1.8,0.555555555555556,4
"18001","AKIP1","Human",3,11,0.272727272727273,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.409090909090909,2.44444444444444,1
"18002","AKIRIN1","Human",2,4,0.5,"Mouse",4,3,1.33333333333333,"Both",0.5,2,0.375,2.66666666666667,2
"18006","AKIRIN2","Human",2,2,1,"Mouse",1,2,0.5,"Both",2,0.5,2,0.5,1
"18008","AKNA","Human",2,9,0.222222222222222,"Mouse",1,2,0.5,"Both",2,0.5,0.444444444444444,2.25,1
"18013","AKR1A1","Human",6,14,0.428571428571429,"Mouse",3,4,0.75,"Both",2,0.5,0.571428571428571,1.75,3
"18014","AKR1B1","Human",6,14,0.428571428571429,"Mouse",1,6,0.166666666666667,"Both",6,0.166666666666667,2.57142857142857,0.388888888888889,5
"18034","AKR1C3","Human",1,11,0.0909090909090909,"Mouse",1,2,0.5,"Both",1,1,0.181818181818182,5.5,0
"18044","AKR7A2","Human",1,5,0.2,"Mouse",1,2,0.5,"Both",1,1,0.4,2.5,0
"18048","AKT1","Human",2,20,0.1,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.3,3.33333333333333,1
"18049","AKT1S1","Human",2,9,0.222222222222222,"Mouse",9,12,0.75,"Both",0.222222222222222,4.5,0.296296296296296,3.375,7
"18050","AKT2","Human",6,42,0.142857142857143,"Mouse",11,14,0.785714285714286,"Both",0.545454545454545,1.83333333333333,0.181818181818182,5.5,5
"18052","AKT3","Human",2,10,0.2,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.266666666666667,3.75,1
"18054","AKTIP","Human",3,14,0.214285714285714,"Mouse",10,13,0.769230769230769,"Both",0.3,3.33333333333333,0.278571428571429,3.58974358974359,7
"23408","ALAD","Human",5,9,0.555555555555556,"Mouse",3,3,1,"Both",1.66666666666667,0.6,0.555555555555556,1.8,2
"23409","ALAS1","Human",3,6,0.5,"Mouse",3,13,0.230769230769231,"Both",1,1,2.16666666666667,0.461538461538462,0
"23410","ALAS2","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"23412","ALCAM","Human",4,9,0.444444444444444,"Mouse",3,7,0.428571428571429,"Both",1.33333333333333,0.75,1.03703703703704,0.964285714285714,1
"23413","ALDH16A1","Human",1,8,0.125,"Mouse",1,12,0.0833333333333333,"Both",1,1,1.5,0.666666666666667,0
"23414","ALDH18A1","Human",2,5,0.4,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,1.06666666666667,0.9375,1
"23415","ALDH1A1","Human",1,7,0.142857142857143,"Mouse",6,6,1,"Both",0.166666666666667,6,0.142857142857143,7,5
"23419","ALDH1B1","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"23420","ALDH1L1","Human",2,18,0.111111111111111,"Mouse",5,7,0.714285714285714,"Both",0.4,2.5,0.155555555555556,6.42857142857143,3
"23424","ALDH2","Human",4,5,0.8,"Mouse",3,7,0.428571428571429,"Both",1.33333333333333,0.75,1.86666666666667,0.535714285714286,1
"23426","ALDH3A2","Human",2,26,0.0769230769230769,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,0.205128205128205,4.875,1
"23430","ALDH4A1","Human",1,6,0.166666666666667,"Mouse",3,3,1,"Both",0.333333333333333,3,0.166666666666667,6,2
"23431","ALDH5A1","Human",1,5,0.2,"Mouse",4,1,4,"Both",0.25,4,0.05,20,3
"23432","ALDH6A1","Human",1,7,0.142857142857143,"Mouse",5,5,1,"Both",0.2,5,0.142857142857143,7,4
"23433","ALDH7A1","Human",2,37,0.0540540540540541,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.162162162162162,6.16666666666667,1
"23439","ALDH9A1","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"23440","ALDOA","Human",4,19,0.210526315789474,"Mouse",17,14,1.21428571428571,"Both",0.235294117647059,4.25,0.173374613003096,5.76785714285714,13
"23448","ALDOC","Human",5,9,0.555555555555556,"Mouse",14,6,2.33333333333333,"Both",0.357142857142857,2.8,0.238095238095238,4.2,9
"23449","ALG1","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"23452","ALG11","Human",2,8,0.25,"Mouse",1,4,0.25,"Both",2,0.5,1,1,1
"23453","ALG12","Human",2,3,0.666666666666667,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.888888888888889,1.125,1
"23456","ALG14","Human",1,3,0.333333333333333,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.444444444444444,2.25,2
"23471","ALG2","Human",1,3,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"23474","ALG5","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"23475","ALG6","Human",1,12,0.0833333333333333,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.291666666666667,3.42857142857143,1
"23476","ALG8","Human",2,21,0.0952380952380952,"Mouse",2,6,0.333333333333333,"Both",1,1,0.285714285714286,3.5,0
"23477","ALG9","Human",2,17,0.117647058823529,"Mouse",4,9,0.444444444444444,"Both",0.5,2,0.264705882352941,3.77777777777778,2
"23482","ALKBH1","Human",2,4,0.5,"Mouse",4,12,0.333333333333333,"Both",0.5,2,1.5,0.666666666666667,2
"23483","ALKBH2","Human",2,8,0.25,"Mouse",4,3,1.33333333333333,"Both",0.5,2,0.1875,5.33333333333333,2
"23484","ALKBH3","Human",3,12,0.25,"Mouse",2,11,0.181818181818182,"Both",1.5,0.666666666666667,1.375,0.727272727272727,1
"23487","ALKBH4","Human",2,3,0.666666666666667,"Mouse",2,5,0.4,"Both",1,1,1.66666666666667,0.6,0
"23488","ALKBH5","Human",2,3,0.666666666666667,"Mouse",2,2,1,"Both",1,1,0.666666666666667,1.5,0
"23489","ALKBH6","Human",4,19,0.210526315789474,"Mouse",10,11,0.909090909090909,"Both",0.4,2.5,0.231578947368421,4.31818181818182,6
"23490","ALKBH7","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"23491","ALKBH8","Human",1,7,0.142857142857143,"Mouse",6,10,0.6,"Both",0.166666666666667,6,0.238095238095238,4.2,5
"23493","ALMS1","Human",1,12,0.0833333333333333,"Mouse",1,5,0.2,"Both",1,1,0.416666666666667,2.4,0
"23516","ALPL","Human",4,7,0.571428571428571,"Mouse",1,8,0.125,"Both",4,0.25,4.57142857142857,0.21875,3
"23518","ALS2","Human",2,12,0.166666666666667,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.277777777777778,3.6,1
"23525","ALYREF","Human",1,4,0.25,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.375,2.66666666666667,1
"23527","AMACR","Human",2,9,0.222222222222222,"Mouse",1,2,0.5,"Both",2,0.5,0.444444444444444,2.25,1
"23530","AMBRA1","Human",1,12,0.0833333333333333,"Mouse",7,9,0.777777777777778,"Both",0.142857142857143,7,0.107142857142857,9.33333333333333,6
"23537","AMD1","Human",1,8,0.125,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.166666666666667,6,2
"23544","AMDHD2","Human",6,19,0.315789473684211,"Mouse",3,8,0.375,"Both",2,0.5,0.842105263157895,1.1875,3
"23548","AMER2","Human",1,2,0.5,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.75,1.33333333333333,1
"23549","AMER3","Human",3,4,0.75,"Mouse",2,1,2,"Both",1.5,0.666666666666667,0.375,2.66666666666667,1
"23550","AMFR","Human",1,12,0.0833333333333333,"Mouse",6,4,1.5,"Both",0.166666666666667,6,0.0555555555555556,18,5
"23553","AMIGO1","Human",2,2,1,"Mouse",4,5,0.8,"Both",0.5,2,1.25,0.8,2
"23554","AMIGO2","Human",1,3,0.333333333333333,"Mouse",2,2,1,"Both",0.5,2,0.333333333333333,3,1
"23561","AMN1","Human",3,12,0.25,"Mouse",4,11,0.363636363636364,"Both",0.75,1.33333333333333,0.6875,1.45454545454545,1
"23564","AMOTL2","Human",3,13,0.230769230769231,"Mouse",4,14,0.285714285714286,"Both",0.75,1.33333333333333,0.807692307692308,1.23809523809524,1
"23566","AMPD2","Human",4,33,0.121212121212121,"Mouse",8,10,0.8,"Both",0.5,2,0.151515151515152,6.6,4
"23568","AMPH","Human",3,9,0.333333333333333,"Mouse",8,5,1.6,"Both",0.375,2.66666666666667,0.208333333333333,4.8,5
"23569","AMT","Human",3,57,0.0526315789473684,"Mouse",1,4,0.25,"Both",3,0.333333333333333,0.210526315789474,4.75,2
"23585","AMZ2","Human",7,19,0.368421052631579,"Mouse",6,8,0.75,"Both",1.16666666666667,0.857142857142857,0.491228070175439,2.03571428571429,1
"23588","ANAPC1","Human",2,11,0.181818181818182,"Mouse",2,11,0.181818181818182,"Both",1,1,1,1,0
"23589","ANAPC10","Human",1,18,0.0555555555555556,"Mouse",6,3,2,"Both",0.166666666666667,6,0.0277777777777778,36,5
"23591","ANAPC11","Human",4,23,0.173913043478261,"Mouse",4,4,1,"Both",1,1,0.173913043478261,5.75,0
"23592","ANAPC13","Human",2,6,0.333333333333333,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.555555555555556,1.8,1
"23593","ANAPC15","Human",4,17,0.235294117647059,"Mouse",8,16,0.5,"Both",0.5,2,0.470588235294118,2.125,4
"23595","ANAPC16","Human",5,5,1,"Mouse",3,8,0.375,"Both",1.66666666666667,0.6,2.66666666666667,0.375,2
"23597","ANAPC2","Human",5,8,0.625,"Mouse",3,4,0.75,"Both",1.66666666666667,0.6,0.833333333333333,1.2,2
"23598","ANAPC4","Human",2,11,0.181818181818182,"Mouse",2,12,0.166666666666667,"Both",1,1,1.09090909090909,0.916666666666667,0
"23599","ANAPC5","Human",12,22,0.545454545454545,"Mouse",15,18,0.833333333333333,"Both",0.8,1.25,0.654545454545454,1.52777777777778,3
"23600","ANAPC7","Human",3,12,0.25,"Mouse",4,6,0.666666666666667,"Both",0.75,1.33333333333333,0.375,2.66666666666667,1
"23602","ANG","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"23610","ANGEL1","Human",4,6,0.666666666666667,"Mouse",4,6,0.666666666666667,"Both",1,1,1,1,0
"23611","ANGEL2","Human",3,8,0.375,"Mouse",6,10,0.6,"Both",0.5,2,0.625,1.6,3
"23612","ANGPT1","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"23613","ANGPT2","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"23616","ANGPTL2","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"23618","ANGPTL4","Human",3,11,0.272727272727273,"Mouse",1,4,0.25,"Both",3,0.333333333333333,1.09090909090909,0.916666666666667,2
"23624","ANK1","Human",1,14,0.0714285714285714,"Mouse",4,17,0.235294117647059,"Both",0.25,4,0.303571428571429,3.29411764705882,3
"23625","ANK2","Human",13,27,0.481481481481481,"Mouse",26,28,0.928571428571429,"Both",0.5,2,0.518518518518518,1.92857142857143,13
"23626","ANK3","Human",7,32,0.21875,"Mouse",10,47,0.212765957446809,"Both",0.7,1.42857142857143,1.028125,0.972644376899696,3
"23633","ANKFY1","Human",1,14,0.0714285714285714,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.142857142857143,7,2
"23634","ANKH","Human",2,9,0.222222222222222,"Mouse",1,2,0.5,"Both",2,0.5,0.444444444444444,2.25,1
"23635","ANKHD1","Human",7,21,0.333333333333333,"Mouse",6,13,0.461538461538462,"Both",1.16666666666667,0.857142857142857,0.722222222222222,1.38461538461538,1
"23637","ANKIB1","Human",2,7,0.285714285714286,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.571428571428571,1.75,1
"23640","ANKLE2","Human",4,12,0.333333333333333,"Mouse",1,6,0.166666666666667,"Both",4,0.25,2,0.5,3
"23642","ANKMY2","Human",2,6,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1,1,1
"23643","ANKRA2","Human",3,8,0.375,"Mouse",7,8,0.875,"Both",0.428571428571429,2.33333333333333,0.428571428571429,2.33333333333333,4
"23645","ANKRD10","Human",4,11,0.363636363636364,"Mouse",7,9,0.777777777777778,"Both",0.571428571428571,1.75,0.467532467532468,2.13888888888889,3
"23647","ANKRD11","Human",7,42,0.166666666666667,"Mouse",7,7,1,"Both",1,1,0.166666666666667,6,0
"23648","ANKRD12","Human",5,9,0.555555555555556,"Mouse",8,11,0.727272727272727,"Both",0.625,1.6,0.763888888888889,1.30909090909091,3
"23649","ANKRD13A","Human",1,10,0.1,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.3,3.33333333333333,1
"23650","ANKRD13B","Human",4,9,0.444444444444444,"Mouse",14,6,2.33333333333333,"Both",0.285714285714286,3.5,0.19047619047619,5.25,10
"23651","ANKRD13C","Human",2,5,0.4,"Mouse",7,10,0.7,"Both",0.285714285714286,3.5,0.571428571428572,1.75,5
"23652","ANKRD13D","Human",7,18,0.388888888888889,"Mouse",6,6,1,"Both",1.16666666666667,0.857142857142857,0.388888888888889,2.57142857142857,1
"23653","ANKRD16","Human",3,4,0.75,"Mouse",5,12,0.416666666666667,"Both",0.6,1.66666666666667,1.8,0.555555555555556,2
"23654","ANKRD17","Human",8,11,0.727272727272727,"Mouse",8,14,0.571428571428571,"Both",1,1,1.27272727272727,0.785714285714286,0
"23679","ANKRD24","Human",4,6,0.666666666666667,"Mouse",2,14,0.142857142857143,"Both",2,0.5,4.66666666666667,0.214285714285714,2
"23680","ANKRD26","Human",3,6,0.5,"Mouse",4,3,1.33333333333333,"Both",0.75,1.33333333333333,0.375,2.66666666666667,1
"23685","ANKRD27","Human",3,9,0.333333333333333,"Mouse",6,10,0.6,"Both",0.5,2,0.555555555555556,1.8,3
"23686","ANKRD28","Human",1,15,0.0666666666666667,"Mouse",3,10,0.3,"Both",0.333333333333333,3,0.222222222222222,4.5,2
"23687","ANKRD29","Human",2,8,0.25,"Mouse",5,7,0.714285714285714,"Both",0.4,2.5,0.35,2.85714285714286,3
"23698","ANKRD34A","Human",3,3,1,"Mouse",2,1,2,"Both",1.5,0.666666666666667,0.5,2,1
"23700","ANKRD34C","Human",1,1,1,"Mouse",1,2,0.5,"Both",1,1,2,0.5,0
"23702","ANKRD35","Human",1,2,0.5,"Mouse",4,3,1.33333333333333,"Both",0.25,4,0.375,2.66666666666667,3
"23709","ANKRD37","Human",2,6,0.333333333333333,"Mouse",2,6,0.333333333333333,"Both",1,1,1,1,0
"23710","ANKRD39","Human",5,2,2.5,"Mouse",4,6,0.666666666666667,"Both",1.25,0.8,3.75,0.266666666666667,1
"23711","ANKRD40","Human",1,3,0.333333333333333,"Mouse",2,5,0.4,"Both",0.5,2,0.833333333333333,1.2,1
"23713","ANKRD42","Human",2,9,0.222222222222222,"Mouse",2,9,0.222222222222222,"Both",1,1,1,1,0
"23716","ANKRD45","Human",1,2,0.5,"Mouse",9,5,1.8,"Both",0.111111111111111,9,0.277777777777778,3.6,8
"23717","ANKRD46","Human",3,11,0.272727272727273,"Mouse",8,5,1.6,"Both",0.375,2.66666666666667,0.170454545454545,5.86666666666667,5
"23718","ANKRD49","Human",4,11,0.363636363636364,"Mouse",1,6,0.166666666666667,"Both",4,0.25,2.18181818181818,0.458333333333333,3
"23719","ANKRD50","Human",1,2,0.5,"Mouse",2,4,0.5,"Both",0.5,2,1,1,1
"23722","ANKRD54","Human",3,12,0.25,"Mouse",4,8,0.5,"Both",0.75,1.33333333333333,0.5,2,1
"23725","ANKRD6","Human",3,22,0.136363636363636,"Mouse",5,8,0.625,"Both",0.6,1.66666666666667,0.218181818181818,4.58333333333333,2
"23735","ANKRD9","Human",4,5,0.8,"Mouse",4,7,0.571428571428571,"Both",1,1,1.4,0.714285714285714,0
"23736","ANKS1A","Human",1,4,0.25,"Mouse",7,13,0.538461538461538,"Both",0.142857142857143,7,0.464285714285714,2.15384615384615,6
"23737","ANKS1B","Human",10,34,0.294117647058824,"Mouse",23,33,0.696969696969697,"Both",0.434782608695652,2.3,0.421994884910486,2.36969696969697,13
"23738","ANKS3","Human",10,30,0.333333333333333,"Mouse",6,13,0.461538461538462,"Both",1.66666666666667,0.6,0.722222222222222,1.38461538461538,4
"23742","ANKZF1","Human",6,26,0.230769230769231,"Mouse",3,8,0.375,"Both",2,0.5,0.615384615384615,1.625,3
"23743","ANLN","Human",4,13,0.307692307692308,"Mouse",1,6,0.166666666666667,"Both",4,0.25,1.84615384615385,0.541666666666667,3
"23746","ANO10","Human",1,17,0.0588235294117647,"Mouse",1,8,0.125,"Both",1,1,0.470588235294118,2.125,0
"23748","ANO3","Human",2,5,0.4,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.4,2.5,1
"23750","ANO4","Human",2,9,0.222222222222222,"Mouse",2,12,0.166666666666667,"Both",1,1,1.33333333333333,0.75,0
"23760","ANP32A","Human",3,11,0.272727272727273,"Mouse",4,10,0.4,"Both",0.75,1.33333333333333,0.681818181818182,1.46666666666667,1
"23762","ANP32B","Human",1,3,0.333333333333333,"Mouse",2,1,2,"Both",0.5,2,0.166666666666667,6,1
"23769","ANP32E","Human",1,10,0.1,"Mouse",3,10,0.3,"Both",0.333333333333333,3,0.333333333333333,3,2
"23772","ANTXR2","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"23775","ANXA1","Human",1,8,0.125,"Mouse",1,8,0.125,"Both",1,1,1,1,0
"23777","ANXA11","Human",4,10,0.4,"Mouse",3,4,0.75,"Both",1.33333333333333,0.75,0.533333333333333,1.875,1
"23780","ANXA2","Human",1,38,0.0263157894736842,"Mouse",1,6,0.166666666666667,"Both",1,1,0.157894736842105,6.33333333333333,0
"23786","ANXA4","Human",1,12,0.0833333333333333,"Mouse",4,9,0.444444444444444,"Both",0.25,4,0.1875,5.33333333333333,3
"23787","ANXA5","Human",2,11,0.181818181818182,"Mouse",2,3,0.666666666666667,"Both",1,1,0.272727272727273,3.66666666666667,0
"23788","ANXA6","Human",5,15,0.333333333333333,"Mouse",4,3,1.33333333333333,"Both",1.25,0.8,0.25,4,1
"23789","ANXA7","Human",5,5,1,"Mouse",6,11,0.545454545454545,"Both",0.833333333333333,1.2,1.83333333333333,0.545454545454545,1
"23799","AOPEP","Human",5,22,0.227272727272727,"Mouse",5,28,0.178571428571429,"Both",1,1,1.27272727272727,0.785714285714286,0
"25045","AP1AR","Human",3,6,0.5,"Mouse",6,10,0.6,"Both",0.5,2,0.833333333333333,1.2,3
