"","associated_gene","Human (Adult)_Detected_LogTPM_Isoseq","Human (Adult)","Human (Fetal)_Detected_LogTPM_Isoseq","Human (Fetal)","isoseq_comparison"
"266","AL109918.1",1.07758208155258,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.692762953905645
"267","AL135905.2",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"268","AL157935.2",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"269","AL391807.1",1.58946544253146,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.12779513926921
"270","AL590560.1",1.32062013023888,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.00622776964951
"271","AL596087.2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"272","ALAD",2.23895008378756,"Human (Adult)",1.91450650699,"Human (Fetal)",1.16946590445788
"273","ALAS1",2.29506602576649,"Human (Adult)",2.40935652867009,"Human (Fetal)",0.952563889344062
"274","ALCAM",1.79774138495854,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.968342195466876
"275","ALDH16A1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"276","ALDH18A1",1.55470333627225,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.750298036643302
"277","ALDH1B1",1.55470333627225,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.824130212378461
"278","ALDH2",2.9020333515892,"Human (Adult)",2.40058260436259,"Human (Fetal)",1.20888710362031
"279","ALDH3A2",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"280","ALDH4A1",2.0195901345749,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.99679369937401
"281","ALDH5A1",1.47552209022462,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.45886690700629
"282","ALDH7A1",1.07758208155258,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.723919876173069
"283","ALDH9A1",1.79774138495854,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.827390551876242
"284","ALDOA",3.48412226198654,"Human (Adult)",2.7859334857266,"Human (Fetal)",1.25061214843679
"285","ALDOC",3.21350941655805,"Human (Adult)",1.18750777905373,"Human (Fetal)",2.70609546584927
"286","ALG1",1.37861207721656,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.978185469164047
"287","ALG11",1.32062013023888,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.887192890008666
"288","ALG12",1.51691477538285,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.831491494386916
"289","ALG13",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"290","ALG2",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"291","ALG5",1.37861207721656,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.16092888108498
"292","ALG8",0.952643344944283,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.639986005813619
"293","ALG9",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"294","ALKBH1",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"295","ALKBH2",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"296","ALKBH3",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"297","ALKBH4",1.42976459966395,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.01448041753715
"298","ALKBH5",2.59937373119171,"Human (Adult)",2.40935652867009,"Human (Fetal)",1.07886636961384
"299","ALKBH7",0.776552085888602,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.521687859776261
"300","ALKBH8",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"301","ALPL",1.73079459532793,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.31875438326328
"302","AMACR",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"303","AMD1",1.6516133492803,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.922911876608076
"304","AMFR",1.98067206854453,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.50914497841112
"305","AMIGO1",1.42976459966395,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.4136259111792
"306","AMN1",1.42976459966395,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.835930697139125
"307","AMOTL2",1.25367334060826,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.6645577020025
"308","AMPD2",2.3946001826007,"Human (Adult)",2.18750777905373,"Human (Fetal)",1.09467047638868
"309","AMPH",2.56894377538686,"Human (Adult)",1.91450650699,"Human (Fetal)",1.34183078825142
"310","AMT",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"311","AMZ2",2.24637410186677,"Human (Adult)",2.45857455134027,"Human (Fetal)",0.913689642090443
"312","AMZ2P1",1.92268012156684,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.03563966746056
"313","ANAPC1",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"314","ANAPC11",2.0195901345749,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.53879804660547
"315","ANAPC13",2.05530568684143,"Human (Adult)",2.03260581906799,"Human (Fetal)",1.01116786519083
"316","ANAPC15",1.98067206854453,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.95831492701774
"317","ANAPC16",1.58946544253146,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.21107064064221
"318","ANAPC2",1.67964207288055,"Human (Adult)",2.18750777905373,"Human (Fetal)",0.767833645650906
"319","ANAPC4",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"320","ANAPC5",2.44864994382432,"Human (Adult)",2.76346496781749,"Human (Fetal)",0.886079603809198
"321","ANAPC7",1.51691477538285,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.781578252156299
"322","ANGEL1",1.17449209456064,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.833353428084606
"323","ANGEL2",1.17449209456064,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.789024043936923
"324","ANGPTL2",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"325","ANK2",1.83724992624221,"Human (Adult)",1.71038652433407,"Human (Fetal)",1.07417235817941
"326","ANK3",1.83724992624221,"Human (Adult)",2.05280920515628,"Human (Fetal)",0.894993027908966
"327","ANKH",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"328","ANKHD1",1.42976459966395,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.816178541174902
"329","ANKIB1",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"330","ANKLE2",1.67964207288055,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.844406108714078
"331","ANKMY2",2.05530568684143,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.884698644405551
"332","ANKRA2",1.25367334060826,"Human (Adult)",2.01141651999805,"Human (Fetal)",0.623278832675332
"333","ANKRD10",1.07758208155258,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.555215581997514
"334","ANKRD11",2.08830594694436,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.59115508481575
"335","ANKRD12",2.07758208155258,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.05693919974882
"336","ANKRD13B",1.6516133492803,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.02363643826643
"337","ANKRD13C",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"338","ANKRD13D",2.20791585004759,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.21026130104988
"339","ANKRD16",1.32062013023888,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.00622776964951
"340","ANKRD17",1.96688378405889,"Human (Adult)",2.05280920515628,"Human (Fetal)",0.958142519586548
"341","ANKRD20A4",1.42976459966395,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.4136259111792
"342","ANKRD26",1.37861207721656,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.978185469164047
"343","ANKRD27",1.70597101160289,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.09674570272423
"344","ANKRD34A",2.16571817025313,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.45492993663788
"345","ANKRD35",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"346","ANKRD36",1.47552209022462,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.91449864926263
"347","ANKRD36B",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"348","ANKRD36C",0.776552085888602,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.411641256910665
"349","ANKRD37",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"350","ANKRD39",1.58946544253146,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.33848844661719
"351","ANKRD42",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"352","ANKRD46",2.3447538099556,"Human (Adult)",2.41795670043201,"Human (Fetal)",0.969725309612314
"353","ANKRD49",1.25367334060826,"Human (Adult)",2.01141651999805,"Human (Fetal)",0.623278832675332
"354","ANKRD54",2.26791377972287,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.15376764014459
"355","ANKS1B",2.08830594694436,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.59115508481575
"356","ANKS3",1.73079459532793,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.07271136776915
"357","ANKZF1",1.47552209022462,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.71208525864094
"358","ANLN",1.62165012590286,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.36559116033334
"359","ANO10",1.70597101160289,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.43659775682674
"360","ANO4",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"361","ANP32A",1.37861207721656,"Human (Adult)",2.05280920515628,"Human (Fetal)",0.671573409625086
"362","ANP32B",1.75427569117745,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.12780012825933
"363","ANP32E",0.952643344944283,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.522188096101546
"364","ANXA2",1.42976459966395,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.01448041753715
"365","ANXA5",2.20791585004759,"Human (Adult)",2.10832653300611,"Human (Fetal)",1.04723619206152
"366","ANXA6",1.6516133492803,"Human (Adult)",2.01141651999805,"Human (Fetal)",0.821119510981197
"367","ANXA7",1.93792008812358,"Human (Adult)",1.91450650699,"Human (Fetal)",1.0122295646675
"368","AP001372.2",1.42976459966395,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.08938884945169
"369","AP002884.1",1.07758208155258,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.590672824772627
"370","AP1AR",1.83724992624221,"Human (Adult)",2.6646290337734,"Human (Fetal)",0.689495574414152
"371","AP1B1",1.42976459966395,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.690002746480313
"372","AP1G2",1.51691477538285,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.49979236584525
"373","AP1M1",2.43456348254571,"Human (Adult)",2.73157582340401,"Human (Fetal)",0.891267034100424
"374","AP1S1",1.75427569117745,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.79676489650431
"375","AP1S2",1.83724992624221,"Human (Adult)",2.37314435601565,"Human (Fetal)",0.774183804531317
"376","AP2A2",1.75427569117745,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.980278992621375
"377","AP2B1",1.73079459532793,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.835279475131956
"378","AP2M1",1.32062013023888,"Human (Adult)",3.48417296931526,"Human (Fetal)",0.379034032428768
"379","AP2S1",2.24637410186677,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.50911460899457
"380","AP3B1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"381","AP3B2",2.11897476671081,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.07799711698591
"382","AP3D1",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"383","AP3M1",1.07758208155258,"Human (Adult)",1.91450650699,"Human (Fetal)",0.562851093803158
"384","AP3M2",2.21588477971886,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.19357252964618
"385","AP3S1",2.00700100726688,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.923699974263545
"386","AP3S2",1.25367334060826,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.753124759434495
"387","AP4B1",1.79774138495854,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.00456736800479
"388","AP5M1",1.6516133492803,"Human (Adult)",2.18750777905373,"Human (Fetal)",0.755020560427334
"389","AP5Z1",1.73079459532793,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.932281724370883
"390","APBA2",2.06658669725112,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.05134546037856
"391","APBB1",3.17535981609187,"Human (Adult)",3.09059776604568,"Human (Fetal)",1.02742577859125
"392","APBB2",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"393","APBB3",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"394","APC",1.62165012590286,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.2355933034611
"395","APEH",2.23139694589711,"Human (Adult)",2.09059776604568,"Human (Fetal)",1.06734876605066
"396","APEX1",2.24637410186677,"Human (Adult)",2.63980545004836,"Human (Fetal)",0.850961991091279
"397","APEX2",1.25367334060826,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.955218613214023
"398","APH1A",1.62165012590286,"Human (Adult)",2.22890046421196,"Human (Fetal)",0.727556098596894
"399","APH1B",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"400","API5",2.05530568684143,"Human (Adult)",2.50972707378765,"Human (Fetal)",0.818935934631165
"401","APIP",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"402","APLN",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"403","APLP1",3.61853689047872,"Human (Adult)",3.4914234629552,"Human (Fetal)",1.03640733611154
"404","APLP2",2.82382695327278,"Human (Adult)",2.48853777471772,"Human (Fetal)",1.1347334092982
"405","APMAP",1.62165012590286,"Human (Adult)",2.73977030201928,"Human (Fetal)",0.591892730827713
"406","APOE",3.08082713636573,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.98062212057787
"407","APOO",1.62165012590286,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.15063157754205
"408","APOPT1",1.51691477538285,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.27739354818509
"409","APP",2.21588477971886,"Human (Adult)",2.30145113136057,"Human (Fetal)",0.962820695831538
"410","APPBP2",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"411","APPL1",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"412","APPL2",1.81794477104683,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.924852552666354
"413","APTX",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"414","AQP4",1.93792008812358,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.37503892641861
"415","ARAF",1.67964207288055,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.854493097595519
"416","ARAP1",0.952643344944283,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.639986005813619
"417","ARC",2.61853689047872,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.43534177892222
"418","ARCN1",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"419","AREL1",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"420","ARF1",3.11798661046674,"Human (Adult)",2.95589919214822,"Human (Fetal)",1.05483523211789
"421","ARF3",1.17449209456064,"Human (Adult)",2.57961824406505,"Human (Fetal)",0.455296863116395
"422","ARF4",2.3676166929151,"Human (Adult)",2.88064823972903,"Human (Fetal)",0.821904132639886
"423","ARF5",2.53621993057823,"Human (Adult)",2.21553650265398,"Human (Fetal)",1.14474301260219
"424","ARF6",1.51691477538285,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.725589015744554
"425","ARFGAP1",2.1382799219062,"Human (Adult)",2.05280920515628,"Human (Fetal)",1.04163597695062
"426","ARFGAP2",2.44864994382432,"Human (Adult)",2.20174821816834,"Human (Fetal)",1.1121389465056
"427","ARFGAP3",1.25367334060826,"Human (Adult)",2.29017012095088,"Human (Fetal)",0.547414940549368
"428","ARFIP1",0.776552085888602,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.443293356651757
"429","ARFIP2",1.98067206854453,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.06687666835826
"430","ARFRP1",1.90688585438361,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.45292461950095
"431","ARG2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"432","ARGLU1",1.51691477538285,"Human (Adult)",2.18750777905373,"Human (Fetal)",0.693444288476555
"433","ARHGAP1",2.0195901345749,"Human (Adult)",2.50972707378765,"Human (Fetal)",0.804705083540001
"434","ARHGAP12",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"435","ARHGAP17",0.776552085888602,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.443293356651757
"436","ARHGAP20",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"437","ARHGAP21",1.87346209889666,"Human (Adult)",2.10832653300611,"Human (Fetal)",0.888601490123745
"438","ARHGAP29",1.25367334060826,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.955218613214023
"439","ARHGAP32",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"440","ARHGAP33",1.6516133492803,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.710930787836198
"441","ARHGAP35",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"442","ARHGAP39",1.58946544253146,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.02184584724398
"443","ARHGAP44",2.12873460399996,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.62195912640766
"444","ARHGDIA",2.88206227065858,"Human (Adult)",2.91721240036592,"Human (Fetal)",0.987950781471059
"445","ARHGEF1",1.32062013023888,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.700045418963746
"446","ARHGEF10L",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"447","ARHGEF11",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"448","ARHGEF17",2.08830594694436,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.40292438822413
"449","ARHGEF18",1.51691477538285,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.07631727282964
"450","ARHGEF2",2.19152543385942,"Human (Adult)",2.54289543704031,"Human (Fetal)",0.861822866145905
"451","ARHGEF26",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"452","ARHGEF3",2.30803100293086,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.24320651862572
"453","ARHGEF4",2.79358542518738,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.87673129472119
"454","ARHGEF7",1.89049543819544,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.1356857292763
"455","ARHGEF9",1.7765520858886,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.97381077218322
"456","ARID1A",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"457","ARID3B",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
