"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"17943","AKAP10","Human",1,11,0.0909090909090909,"Mouse",1,5,0.2,"Both",1,1,0.454545454545455,2.2,0
"17945","AKAP12","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"17954","AKAP5","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"17955","AKAP6","Human",2,15,0.133333333333333,"Mouse",1,2,0.5,"Both",2,0.5,0.266666666666667,3.75,1
"17956","AKAP7","Human",1,9,0.111111111111111,"Mouse",1,8,0.125,"Both",1,1,0.888888888888889,1.125,0
"17957","AKAP8","Human",1,5,0.2,"Mouse",4,16,0.25,"Both",0.25,4,0.8,1.25,3
"17958","AKAP8L","Human",3,20,0.15,"Mouse",4,13,0.307692307692308,"Both",0.75,1.33333333333333,0.4875,2.05128205128205,1
"17961","AKIP1","Human",3,11,0.272727272727273,"Mouse",1,3,0.333333333333333,"Both",3,0.333333333333333,0.818181818181818,1.22222222222222,2
"17962","AKIRIN1","Human",2,4,0.5,"Mouse",2,3,0.666666666666667,"Both",1,1,0.75,1.33333333333333,0
"17966","AKIRIN2","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"17968","AKNA","Human",1,9,0.111111111111111,"Mouse",1,2,0.5,"Both",1,1,0.222222222222222,4.5,0
"17973","AKR1A1","Human",3,14,0.214285714285714,"Mouse",1,4,0.25,"Both",3,0.333333333333333,0.857142857142857,1.16666666666667,2
"17974","AKR1B1","Human",2,14,0.142857142857143,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.857142857142857,1.16666666666667,1
"17994","AKR1C3","Human",1,11,0.0909090909090909,"Mouse",1,2,0.5,"Both",1,1,0.181818181818182,5.5,0
"18004","AKR7A2","Human",1,5,0.2,"Mouse",1,2,0.5,"Both",1,1,0.4,2.5,0
"18008","AKT1","Human",2,20,0.1,"Mouse",1,9,0.111111111111111,"Both",2,0.5,0.9,1.11111111111111,1
"18009","AKT1S1","Human",2,9,0.222222222222222,"Mouse",3,12,0.25,"Both",0.666666666666667,1.5,0.888888888888889,1.125,1
"18010","AKT2","Human",1,42,0.0238095238095238,"Mouse",2,14,0.142857142857143,"Both",0.5,2,0.166666666666667,6,1
"23365","ALAD","Human",2,9,0.222222222222222,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.666666666666667,1.5,1
"23366","ALAS1","Human",3,6,0.5,"Mouse",1,13,0.0769230769230769,"Both",3,0.333333333333333,6.5,0.153846153846154,2
"23367","ALAS2","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"23369","ALCAM","Human",3,9,0.333333333333333,"Mouse",2,7,0.285714285714286,"Both",1.5,0.666666666666667,1.16666666666667,0.857142857142857,1
"23370","ALDH16A1","Human",1,8,0.125,"Mouse",1,12,0.0833333333333333,"Both",1,1,1.5,0.666666666666667,0
"23371","ALDH18A1","Human",1,5,0.2,"Mouse",1,8,0.125,"Both",1,1,1.6,0.625,0
"23376","ALDH1B1","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"23377","ALDH1L1","Human",1,18,0.0555555555555556,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.194444444444444,5.14285714285714,1
"23381","ALDH2","Human",1,5,0.2,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.7,1.42857142857143,1
"23383","ALDH3A2","Human",2,26,0.0769230769230769,"Mouse",1,8,0.125,"Both",2,0.5,0.615384615384615,1.625,1
"23387","ALDH4A1","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"23388","ALDH5A1","Human",1,5,0.2,"Mouse",1,1,1,"Both",1,1,0.2,5,0
"23389","ALDH6A1","Human",1,7,0.142857142857143,"Mouse",1,5,0.2,"Both",1,1,0.714285714285714,1.4,0
"23390","ALDH7A1","Human",2,37,0.0540540540540541,"Mouse",2,9,0.222222222222222,"Both",1,1,0.243243243243243,4.11111111111111,0
"23396","ALDH9A1","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"23397","ALDOA","Human",2,19,0.105263157894737,"Mouse",3,14,0.214285714285714,"Both",0.666666666666667,1.5,0.491228070175439,2.03571428571429,1
"23405","ALDOC","Human",2,9,0.222222222222222,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.444444444444444,2.25,1
"23406","ALG1","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"23410","ALG12","Human",1,3,0.333333333333333,"Mouse",1,4,0.25,"Both",1,1,1.33333333333333,0.75,0
"23413","ALG14","Human",1,3,0.333333333333333,"Mouse",2,4,0.5,"Both",0.5,2,0.666666666666667,1.5,1
"23428","ALG2","Human",1,3,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"23431","ALG5","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"23432","ALG6","Human",1,12,0.0833333333333333,"Mouse",1,7,0.142857142857143,"Both",1,1,0.583333333333333,1.71428571428571,0
"23433","ALG8","Human",1,21,0.0476190476190476,"Mouse",1,6,0.166666666666667,"Both",1,1,0.285714285714286,3.5,0
"23434","ALG9","Human",2,17,0.117647058823529,"Mouse",2,9,0.222222222222222,"Both",1,1,0.529411764705882,1.88888888888889,0
"23439","ALKBH1","Human",2,4,0.5,"Mouse",3,12,0.25,"Both",0.666666666666667,1.5,2,0.5,1
"23440","ALKBH2","Human",2,8,0.25,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.75,1.33333333333333,1
"23441","ALKBH3","Human",1,12,0.0833333333333333,"Mouse",1,11,0.0909090909090909,"Both",1,1,0.916666666666667,1.09090909090909,0
"23444","ALKBH4","Human",2,3,0.666666666666667,"Mouse",2,5,0.4,"Both",1,1,1.66666666666667,0.6,0
"23445","ALKBH5","Human",1,3,0.333333333333333,"Mouse",2,2,1,"Both",0.5,2,0.333333333333333,3,1
"23446","ALKBH6","Human",1,19,0.0526315789473684,"Mouse",2,11,0.181818181818182,"Both",0.5,2,0.289473684210526,3.45454545454546,1
"23447","ALKBH7","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"23448","ALKBH8","Human",1,7,0.142857142857143,"Mouse",2,10,0.2,"Both",0.5,2,0.714285714285714,1.4,1
"23473","ALPL","Human",1,7,0.142857142857143,"Mouse",1,8,0.125,"Both",1,1,1.14285714285714,0.875,0
"23475","ALS2","Human",1,12,0.0833333333333333,"Mouse",2,5,0.4,"Both",0.5,2,0.208333333333333,4.8,1
"23482","ALYREF","Human",1,4,0.25,"Mouse",1,3,0.333333333333333,"Both",1,1,0.75,1.33333333333333,0
"23484","AMACR","Human",2,9,0.222222222222222,"Mouse",1,2,0.5,"Both",2,0.5,0.444444444444444,2.25,1
"23494","AMD1","Human",1,8,0.125,"Mouse",1,4,0.25,"Both",1,1,0.5,2,0
"23501","AMDHD2","Human",2,19,0.105263157894737,"Mouse",2,8,0.25,"Both",1,1,0.421052631578947,2.375,0
"23505","AMER2","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"23506","AMER3","Human",3,4,0.75,"Mouse",1,1,1,"Both",3,0.333333333333333,0.75,1.33333333333333,2
"23507","AMFR","Human",1,12,0.0833333333333333,"Mouse",1,4,0.25,"Both",1,1,0.333333333333333,3,0
"23510","AMIGO1","Human",2,2,1,"Mouse",2,5,0.4,"Both",1,1,2.5,0.4,0
"23511","AMIGO2","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"23518","AMN1","Human",3,12,0.25,"Mouse",2,11,0.181818181818182,"Both",1.5,0.666666666666667,1.375,0.727272727272727,1
"23521","AMOTL2","Human",1,13,0.0769230769230769,"Mouse",1,14,0.0714285714285714,"Both",1,1,1.07692307692308,0.928571428571428,0
"23523","AMPD2","Human",3,33,0.0909090909090909,"Mouse",3,10,0.3,"Both",1,1,0.303030303030303,3.3,0
"23525","AMPH","Human",1,9,0.111111111111111,"Mouse",2,5,0.4,"Both",0.5,2,0.277777777777778,3.6,1
"23526","AMT","Human",3,57,0.0526315789473684,"Mouse",1,4,0.25,"Both",3,0.333333333333333,0.210526315789474,4.75,2
"23542","AMZ2","Human",2,19,0.105263157894737,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,0.280701754385965,3.5625,1
"23545","ANAPC1","Human",1,11,0.0909090909090909,"Mouse",1,11,0.0909090909090909,"Both",1,1,1,1,0
"23546","ANAPC10","Human",1,18,0.0555555555555556,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.0833333333333333,12,1
"23548","ANAPC11","Human",4,23,0.173913043478261,"Mouse",3,4,0.75,"Both",1.33333333333333,0.75,0.231884057971014,4.3125,1
"23549","ANAPC13","Human",2,6,0.333333333333333,"Mouse",4,5,0.8,"Both",0.5,2,0.416666666666667,2.4,2
"23550","ANAPC15","Human",3,17,0.176470588235294,"Mouse",3,16,0.1875,"Both",1,1,0.941176470588235,1.0625,0
"23552","ANAPC16","Human",2,5,0.4,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,1.06666666666667,0.9375,1
"23554","ANAPC2","Human",1,8,0.125,"Mouse",1,4,0.25,"Both",1,1,0.5,2,0
"23556","ANAPC5","Human",4,22,0.181818181818182,"Mouse",5,18,0.277777777777778,"Both",0.8,1.25,0.654545454545455,1.52777777777778,1
"23557","ANAPC7","Human",3,12,0.25,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,0.75,1.33333333333333,1
"23559","ANG","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"23567","ANGEL1","Human",1,6,0.166666666666667,"Mouse",1,6,0.166666666666667,"Both",1,1,1,1,0
"23568","ANGEL2","Human",1,8,0.125,"Mouse",1,10,0.1,"Both",1,1,1.25,0.8,0
"23570","ANGPT2","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"23573","ANGPTL2","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"23575","ANGPTL4","Human",2,11,0.181818181818182,"Mouse",1,4,0.25,"Both",2,0.5,0.727272727272727,1.375,1
"23582","ANK2","Human",1,27,0.037037037037037,"Mouse",5,28,0.178571428571429,"Both",0.2,5,0.207407407407407,4.82142857142857,4
"23591","ANKH","Human",3,9,0.333333333333333,"Mouse",1,2,0.5,"Both",3,0.333333333333333,0.666666666666667,1.5,2
"23594","ANKIB1","Human",1,7,0.142857142857143,"Mouse",1,6,0.166666666666667,"Both",1,1,0.857142857142857,1.16666666666667,0
"23597","ANKLE2","Human",1,12,0.0833333333333333,"Mouse",1,6,0.166666666666667,"Both",1,1,0.5,2,0
"23599","ANKMY2","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"23600","ANKRA2","Human",2,8,0.25,"Mouse",4,8,0.5,"Both",0.5,2,0.5,2,2
"23602","ANKRD10","Human",1,11,0.0909090909090909,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.272727272727273,3.66666666666667,2
"23607","ANKRD13B","Human",1,9,0.111111111111111,"Mouse",1,6,0.166666666666667,"Both",1,1,0.666666666666667,1.5,0
"23608","ANKRD13C","Human",1,5,0.2,"Mouse",2,10,0.2,"Both",0.5,2,1,1,1
"23609","ANKRD13D","Human",3,18,0.166666666666667,"Mouse",1,6,0.166666666666667,"Both",3,0.333333333333333,1,1,2
"23610","ANKRD16","Human",2,4,0.5,"Mouse",1,12,0.0833333333333333,"Both",2,0.5,6,0.166666666666667,1
"23636","ANKRD24","Human",1,6,0.166666666666667,"Mouse",1,14,0.0714285714285714,"Both",1,1,2.33333333333333,0.428571428571429,0
"23642","ANKRD27","Human",1,9,0.111111111111111,"Mouse",1,10,0.1,"Both",1,1,1.11111111111111,0.9,0
"23644","ANKRD29","Human",1,8,0.125,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.4375,2.28571428571429,1
"23655","ANKRD34A","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"23666","ANKRD37","Human",2,6,0.333333333333333,"Mouse",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"23667","ANKRD39","Human",2,2,1,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,2,0.5,1
"23668","ANKRD40","Human",1,3,0.333333333333333,"Mouse",2,5,0.4,"Both",0.5,2,0.833333333333333,1.2,1
"23670","ANKRD42","Human",1,9,0.111111111111111,"Mouse",1,9,0.111111111111111,"Both",1,1,1,1,0
"23673","ANKRD45","Human",1,2,0.5,"Mouse",1,5,0.2,"Both",1,1,2.5,0.4,0
"23674","ANKRD46","Human",2,11,0.181818181818182,"Mouse",2,5,0.4,"Both",1,1,0.454545454545455,2.2,0
"23675","ANKRD49","Human",3,11,0.272727272727273,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,0.818181818181818,1.22222222222222,1
"23679","ANKRD54","Human",1,12,0.0833333333333333,"Mouse",2,8,0.25,"Both",0.5,2,0.333333333333333,3,1
"23682","ANKRD6","Human",2,22,0.0909090909090909,"Mouse",1,8,0.125,"Both",2,0.5,0.727272727272727,1.375,1
"23688","ANKRD63","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"23692","ANKRD9","Human",3,5,0.6,"Mouse",4,7,0.571428571428571,"Both",0.75,1.33333333333333,1.05,0.952380952380952,1
"23693","ANKS1A","Human",1,4,0.25,"Mouse",2,13,0.153846153846154,"Both",0.5,2,1.625,0.615384615384615,1
"23694","ANKS1B","Human",1,34,0.0294117647058824,"Mouse",1,33,0.0303030303030303,"Both",1,1,0.970588235294118,1.03030303030303,0
"23695","ANKS3","Human",3,30,0.1,"Mouse",1,13,0.0769230769230769,"Both",3,0.333333333333333,1.3,0.769230769230769,2
"23699","ANKZF1","Human",2,26,0.0769230769230769,"Mouse",1,8,0.125,"Both",2,0.5,0.615384615384615,1.625,1
"23703","ANO10","Human",1,17,0.0588235294117647,"Mouse",1,8,0.125,"Both",1,1,0.470588235294118,2.125,0
"23705","ANO3","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"23707","ANO4","Human",2,9,0.222222222222222,"Mouse",2,12,0.166666666666667,"Both",1,1,1.33333333333333,0.75,0
"23717","ANP32A","Human",1,11,0.0909090909090909,"Mouse",3,10,0.3,"Both",0.333333333333333,3,0.303030303030303,3.3,2
"23719","ANP32B","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"23726","ANP32E","Human",1,10,0.1,"Mouse",2,10,0.2,"Both",0.5,2,0.5,2,1
"23729","ANTXR2","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"23732","ANXA1","Human",1,8,0.125,"Mouse",1,8,0.125,"Both",1,1,1,1,0
"23734","ANXA11","Human",2,10,0.2,"Mouse",2,4,0.5,"Both",1,1,0.4,2.5,0
"23737","ANXA2","Human",1,38,0.0263157894736842,"Mouse",1,6,0.166666666666667,"Both",1,1,0.157894736842105,6.33333333333333,0
"23743","ANXA4","Human",1,12,0.0833333333333333,"Mouse",1,9,0.111111111111111,"Both",1,1,0.75,1.33333333333333,0
"23744","ANXA5","Human",1,11,0.0909090909090909,"Mouse",1,3,0.333333333333333,"Both",1,1,0.272727272727273,3.66666666666667,0
"23745","ANXA6","Human",1,15,0.0666666666666667,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.1,10,1
"23746","ANXA7","Human",2,5,0.4,"Mouse",2,11,0.181818181818182,"Both",1,1,2.2,0.454545454545455,0
"23756","AOPEP","Human",1,22,0.0454545454545455,"Mouse",1,28,0.0357142857142857,"Both",1,1,1.27272727272727,0.785714285714286,0
"25002","AP1AR","Human",2,6,0.333333333333333,"Mouse",3,10,0.3,"Both",0.666666666666667,1.5,1.11111111111111,0.9,1
"25003","AP1B1","Human",1,11,0.0909090909090909,"Mouse",1,9,0.111111111111111,"Both",1,1,0.818181818181818,1.22222222222222,0
"25006","AP1G1","Human",1,22,0.0454545454545455,"Mouse",1,6,0.166666666666667,"Both",1,1,0.272727272727273,3.66666666666667,0
"25008","AP1M1","Human",3,15,0.2,"Mouse",1,8,0.125,"Both",3,0.333333333333333,1.6,0.625,2
"25010","AP1S1","Human",1,6,0.166666666666667,"Mouse",2,5,0.4,"Both",0.5,2,0.416666666666667,2.4,1
"25011","AP1S2","Human",2,6,0.333333333333333,"Mouse",2,4,0.5,"Both",1,1,0.666666666666667,1.5,0
"25015","AP2A2","Human",1,23,0.0434782608695652,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.0652173913043478,15.3333333333333,1
"25016","AP2B1","Human",2,22,0.0909090909090909,"Mouse",2,7,0.285714285714286,"Both",1,1,0.318181818181818,3.14285714285714,0
"25018","AP2S1","Human",2,10,0.2,"Mouse",1,5,0.2,"Both",2,0.5,1,1,1
"25019","AP3B1","Human",1,8,0.125,"Mouse",1,5,0.2,"Both",1,1,0.625,1.6,0
"25020","AP3B2","Human",1,32,0.03125,"Mouse",1,9,0.111111111111111,"Both",1,1,0.28125,3.55555555555556,0
"25021","AP3D1","Human",1,14,0.0714285714285714,"Mouse",1,7,0.142857142857143,"Both",1,1,0.5,2,0
"25022","AP3M1","Human",2,4,0.5,"Mouse",1,8,0.125,"Both",2,0.5,4,0.25,1
"25024","AP3M2","Human",1,17,0.0588235294117647,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.0784313725490196,12.75,2
"25025","AP3S1","Human",3,9,0.333333333333333,"Mouse",3,6,0.5,"Both",1,1,0.666666666666667,1.5,0
"25028","AP3S2","Human",1,16,0.0625,"Mouse",1,2,0.5,"Both",1,1,0.125,8,0
"25029","AP4B1","Human",2,14,0.142857142857143,"Mouse",1,7,0.142857142857143,"Both",2,0.5,1,1,1
"25032","AP4M1","Human",1,17,0.0588235294117647,"Mouse",1,7,0.142857142857143,"Both",1,1,0.411764705882353,2.42857142857143,0
"25033","AP4S1","Human",1,12,0.0833333333333333,"Mouse",1,2,0.5,"Both",1,1,0.166666666666667,6,0
"25034","AP5B1","Human",1,1,1,"Mouse",2,3,0.666666666666667,"Both",0.5,2,1.5,0.666666666666667,1
"25035","AP5M1","Human",3,9,0.333333333333333,"Mouse",1,8,0.125,"Both",3,0.333333333333333,2.66666666666667,0.375,2
"25036","AP5S1","Human",1,5,0.2,"Mouse",2,8,0.25,"Both",0.5,2,0.8,1.25,1
"25037","AP5Z1","Human",2,19,0.105263157894737,"Mouse",1,7,0.142857142857143,"Both",2,0.5,0.736842105263158,1.35714285714286,1
"25039","APBA1","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"25042","APBB1","Human",4,24,0.166666666666667,"Mouse",3,21,0.142857142857143,"Both",1.33333333333333,0.75,1.16666666666667,0.857142857142857,1
"25044","APBB2","Human",1,30,0.0333333333333333,"Mouse",2,21,0.0952380952380952,"Both",0.5,2,0.35,2.85714285714286,1
"25046","APC","Human",1,10,0.1,"Mouse",1,9,0.111111111111111,"Both",1,1,0.9,1.11111111111111,0
"25049","APCDD1","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"25053","APEH","Human",1,16,0.0625,"Mouse",1,9,0.111111111111111,"Both",1,1,0.5625,1.77777777777778,0
"25055","APEX1","Human",5,20,0.25,"Mouse",2,4,0.5,"Both",2.5,0.4,0.5,2,3
"25056","APEX2","Human",1,2,0.5,"Mouse",1,10,0.1,"Both",1,1,5,0.2,0
"25057","APH1A","Human",2,9,0.222222222222222,"Mouse",2,4,0.5,"Both",1,1,0.444444444444444,2.25,0
"25058","APH1B","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"25060","API5","Human",2,11,0.181818181818182,"Mouse",1,4,0.25,"Both",2,0.5,0.727272727272727,1.375,1
"25064","APIP","Human",1,3,0.333333333333333,"Mouse",2,4,0.5,"Both",0.5,2,0.666666666666667,1.5,1
"25066","APLN","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"25067","APLNR","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"25068","APLP1","Human",2,12,0.166666666666667,"Mouse",1,5,0.2,"Both",2,0.5,0.833333333333333,1.2,1
"25069","APLP2","Human",4,26,0.153846153846154,"Mouse",4,10,0.4,"Both",1,1,0.384615384615385,2.6,0
"25070","APMAP","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"25090","APOC1","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"25096","APOD","Human",1,5,0.2,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.6,1.66666666666667,1
"25097","APOE","Human",1,5,0.2,"Mouse",6,11,0.545454545454545,"Both",0.166666666666667,6,0.366666666666667,2.72727272727273,5
"25106","APOL2","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"25118","APOLD1","Human",2,5,0.4,"Mouse",1,1,1,"Both",2,0.5,0.4,2.5,1
"25122","APOO","Human",1,9,0.111111111111111,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.148148148148148,6.75,2
"25130","APOPT1","Human",2,16,0.125,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.166666666666667,6,1
"25131","APP","Human",3,17,0.176470588235294,"Mouse",5,11,0.454545454545455,"Both",0.6,1.66666666666667,0.388235294117647,2.57575757575758,2
"25132","APPBP2","Human",1,6,0.166666666666667,"Mouse",1,1,1,"Both",1,1,0.166666666666667,6,0
"25134","APPL1","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"25135","APPL2","Human",2,16,0.125,"Mouse",1,14,0.0714285714285714,"Both",2,0.5,1.75,0.571428571428571,1
"25136","APRT","Human",3,11,0.272727272727273,"Mouse",1,9,0.111111111111111,"Both",3,0.333333333333333,2.45454545454545,0.407407407407407,2
"25139","APTX","Human",1,33,0.0303030303030303,"Mouse",1,6,0.166666666666667,"Both",1,1,0.181818181818182,5.5,0
"25143","AQP11","Human",1,2,0.5,"Mouse",1,5,0.2,"Both",1,1,2.5,0.4,0
"25148","AQP4","Human",1,7,0.142857142857143,"Mouse",2,11,0.181818181818182,"Both",0.5,2,0.785714285714286,1.27272727272727,1
"25160","AQR","Human",1,6,0.166666666666667,"Mouse",1,9,0.111111111111111,"Both",1,1,1.5,0.666666666666667,0
"25162","ARAF","Human",1,6,0.166666666666667,"Mouse",4,10,0.4,"Both",0.25,4,0.416666666666667,2.4,3
"25166","ARAP1","Human",1,21,0.0476190476190476,"Mouse",2,20,0.1,"Both",0.5,2,0.476190476190476,2.1,1
"25171","ARC","Human",2,2,1,"Mouse",1,2,0.5,"Both",2,0.5,2,0.5,1
"25172","ARCN1","Human",1,5,0.2,"Mouse",1,6,0.166666666666667,"Both",1,1,1.2,0.833333333333333,0
"25174","AREL1","Human",1,17,0.0588235294117647,"Mouse",1,8,0.125,"Both",1,1,0.470588235294118,2.125,0
"25175","ARF1","Human",2,14,0.142857142857143,"Mouse",2,2,1,"Both",1,1,0.142857142857143,7,0
"25180","ARF3","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"25181","ARF4","Human",1,9,0.111111111111111,"Mouse",1,7,0.142857142857143,"Both",1,1,0.777777777777778,1.28571428571429,0
"25188","ARF5","Human",2,6,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.5,2,0
"25189","ARF6","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"25190","ARFGAP1","Human",2,23,0.0869565217391304,"Mouse",1,14,0.0714285714285714,"Both",2,0.5,1.21739130434783,0.821428571428571,1
"25191","ARFGAP2","Human",3,30,0.1,"Mouse",2,7,0.285714285714286,"Both",1.5,0.666666666666667,0.35,2.85714285714286,1
"25196","ARFIP1","Human",3,11,0.272727272727273,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.409090909090909,2.44444444444444,1
"25197","ARFIP2","Human",2,10,0.2,"Mouse",3,14,0.214285714285714,"Both",0.666666666666667,1.5,0.933333333333333,1.07142857142857,1
"25198","ARFRP1","Human",2,14,0.142857142857143,"Mouse",2,12,0.166666666666667,"Both",1,1,0.857142857142857,1.16666666666667,0
"25200","ARG2","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"25204","ARGLU1","Human",2,4,0.5,"Mouse",2,4,0.5,"Both",1,1,1,1,0
"25205","ARHGAP1","Human",1,7,0.142857142857143,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.428571428571429,2.33333333333333,2
"25206","ARHGAP10","Human",1,7,0.142857142857143,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.214285714285714,4.66666666666667,1
"25207","ARHGAP11A","Human",2,8,0.25,"Mouse",1,4,0.25,"Both",2,0.5,1,1,1
"25209","ARHGAP12","Human",1,10,0.1,"Mouse",4,15,0.266666666666667,"Both",0.25,4,0.375,2.66666666666667,3
"25212","ARHGAP17","Human",2,20,0.1,"Mouse",4,11,0.363636363636364,"Both",0.5,2,0.275,3.63636363636364,2
"25213","ARHGAP18","Human",1,3,0.333333333333333,"Mouse",1,5,0.2,"Both",1,1,1.66666666666667,0.6,0
"25214","ARHGAP19","Human",1,7,0.142857142857143,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.214285714285714,4.66666666666667,1
"25216","ARHGAP20","Human",1,6,0.166666666666667,"Mouse",1,6,0.166666666666667,"Both",1,1,1,1,0
"25223","ARHGAP24","Human",1,12,0.0833333333333333,"Mouse",2,8,0.25,"Both",0.5,2,0.333333333333333,3,1
"25225","ARHGAP26","Human",1,23,0.0434782608695652,"Mouse",2,13,0.153846153846154,"Both",0.5,2,0.282608695652174,3.53846153846154,1
"25234","ARHGAP28","Human",1,15,0.0666666666666667,"Mouse",1,5,0.2,"Both",1,1,0.333333333333333,3,0
"25235","ARHGAP29","Human",1,5,0.2,"Mouse",1,9,0.111111111111111,"Both",1,1,1.8,0.555555555555555,0
"25239","ARHGAP32","Human",1,8,0.125,"Mouse",1,7,0.142857142857143,"Both",1,1,0.875,1.14285714285714,0
"25240","ARHGAP33","Human",1,13,0.0769230769230769,"Mouse",3,8,0.375,"Both",0.333333333333333,3,0.205128205128205,4.875,2
"25242","ARHGAP35","Human",1,6,0.166666666666667,"Mouse",1,2,0.5,"Both",1,1,0.333333333333333,3,0
"25253","ARHGAP44","Human",4,12,0.333333333333333,"Mouse",2,4,0.5,"Both",2,0.5,0.666666666666667,1.5,2
"25260","ARHGDIA","Human",4,17,0.235294117647059,"Mouse",2,2,1,"Both",2,0.5,0.235294117647059,4.25,2
"25261","ARHGDIB","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
